date,RATE,RATE_30days_ago,change
2021-12-22,0.98,0.75,up
2021-12-23,0.99,0.76,up
2021-12-24,1.01,0.74,up
2021-12-25,1.01,0.74,up
2021-12-26,1.01,1.01,same
2021-12-27,1.02,1.01,up
2021-12-28,1.03,1.01,up
2021-12-29,1.03,1.01,up
2021-12-30,1.11,1.01,up
2021-12-31,1.43,1.06,up
2022-01-01,1.43,0.98,up
2022-01-02,1.43,0.97,up
2022-01-03,1.0,0.95,up
2022-01-04,1.0,0.95,up
2022-01-05,0.98,0.95,up
2022-01-06,1.0,0.96,up
2022-01-07,1.0,1.01,down
2022-01-08,1.0,0.98,up
2022-01-09,1.0,1.07,down
2022-01-10,1.06,1.03,up
2022-01-11,1.0,1.03,down
2022-01-12,1.01,1.03,down
2022-01-13,1.03,1.01,up
2022-01-14,1.27,1.0,up
2022-01-15,1.27,1.0,up
2022-01-16,1.27,0.99,up
2022-01-17,1.25,0.98,up
2022-01-18,1.27,0.98,up
2022-01-19,1.27,0.98,up
2022-01-20,1.33,0.98,up
2022-01-21,1.57,1.0,up
2022-01-22,1.57,0.98,up
2022-01-23,1.57,0.99,up
2022-01-24,1.35,1.01,up
2022-01-25,1.31,1.01,up
2022-01-26,1.26,1.01,up
2022-01-27,1.2,1.02,up
2022-01-28,1.27,1.03,up
2022-01-29,1.27,1.03,up
2022-01-30,1.27,1.11,up
2022-01-31,1.27,1.43,down
2022-02-01,1.27,1.43,down
2022-02-02,1.27,1.43,down
2022-02-03,1.22,1.0,up
2022-02-04,1.17,1.0,up
2022-02-05,1.17,0.98,up
2022-02-06,1.17,1.0,up
2022-02-07,1.11,1.0,up
2022-02-08,1.21,1.0,up
2022-02-09,1.22,1.0,up
2022-02-10,1.18,1.06,up
2022-02-11,1.19,1.0,up
2022-02-12,1.19,1.01,up
2022-02-13,1.19,1.03,up
2022-02-14,1.25,1.27,down
2022-02-15,1.19,1.27,down
2022-02-16,1.19,1.27,down
2022-02-17,1.22,1.25,down
2022-02-18,1.23,1.27,down
2022-02-19,1.23,1.27,down
2022-02-20,1.23,1.33,down
2022-02-21,1.24,1.57,down
2022-02-22,1.25,1.57,down
2022-02-23,1.24,1.57,down
2022-02-24,1.25,1.35,down
2022-02-25,1.28,1.31,down
2022-02-26,1.28,1.26,up
2022-02-27,1.28,1.2,up
2022-02-28,1.39,1.27,up
2022-03-01,1.39,1.27,up
2022-03-02,1.28,1.27,up
2022-03-03,1.24,1.27,down
2022-03-04,1.19,1.27,down
2022-03-05,1.19,1.27,down
2022-03-06,1.19,1.22,down
2022-03-07,1.22,1.17,up
2022-03-08,1.24,1.17,up
2022-03-09,1.24,1.17,up
2022-03-10,1.31,1.11,up
2022-03-11,1.31,1.21,up
2022-03-12,1.31,1.22,up
2022-03-13,1.31,1.18,up
2022-03-14,1.26,1.19,up
2022-03-15,1.24,1.19,up
2022-03-16,1.24,1.19,up
2022-03-17,1.24,1.25,down
2022-03-18,1.23,1.19,up
2022-03-19,1.23,1.19,up
2022-03-20,1.23,1.22,up
2022-03-21,1.21,1.23,down
2022-03-22,1.21,1.23,down
2022-03-23,1.12,1.23,down
2022-03-24,1.18,1.24,down
2022-03-25,1.24,1.25,down
2022-03-26,1.24,1.24,same
2022-03-27,1.24,1.25,down
2022-03-28,1.2,1.28,down
2022-03-29,1.21,1.28,down
2022-03-30,1.22,1.28,down
2022-03-31,1.45,1.39,up
2022-04-01,1.23,1.39,down
2022-04-02,1.23,1.28,down
2022-04-03,1.23,1.24,down
2022-04-04,1.25,1.19,up
2022-04-05,1.28,1.19,up
2022-04-06,1.24,1.19,up
2022-04-07,1.17,1.22,down
2022-04-08,1.15,1.24,down
2022-04-09,1.15,1.24,down
2022-04-10,1.15,1.31,down
2022-04-11,1.16,1.31,down
2022-04-12,1.18,1.31,down
2022-04-13,1.14,1.31,down
2022-04-14,1.33,1.26,up
2022-04-15,1.43,1.24,up
2022-04-16,1.43,1.24,up
2022-04-17,1.43,1.24,up
2022-04-18,1.39,1.23,up
2022-04-19,1.39,1.23,up
2022-04-20,1.37,1.23,up
2022-04-21,1.39,1.21,up
2022-04-22,1.44,1.21,up
2022-04-23,1.44,1.12,up
2022-04-24,1.44,1.18,up
2022-04-25,1.41,1.24,up
2022-04-26,1.38,1.24,up
2022-04-27,1.35,1.24,up
2022-04-28,1.34,1.2,up
2022-04-29,1.53,1.21,up
2022-04-30,1.53,1.22,up
2022-05-01,1.53,1.45,up
2022-05-02,1.45,1.23,up
2022-05-03,1.44,1.23,up
2022-05-04,1.44,1.23,up
2022-05-05,1.44,1.25,up
2022-05-06,1.41,1.28,up
2022-05-07,1.41,1.24,up
2022-05-08,1.41,1.17,up
2022-05-09,1.34,1.15,up
2022-05-10,1.35,1.15,up
2022-05-11,1.47,1.15,up
2022-05-12,1.42,1.16,up
2022-05-13,1.39,1.18,up
2022-05-14,1.39,1.14,up
2022-05-15,1.39,1.33,up
2022-05-16,1.45,1.43,up
2022-05-17,1.47,1.43,up
2022-05-18,1.49,1.43,up
2022-05-19,1.5,1.39,up
2022-05-20,1.52,1.39,up
2022-05-21,1.52,1.37,up
2022-05-22,1.52,1.39,up
2022-05-23,1.51,1.44,up
2022-05-24,1.49,1.44,up
2022-05-25,1.5,1.44,up
2022-05-26,1.68,1.41,up
2022-05-27,1.75,1.38,up
2022-05-28,1.75,1.35,up
2022-05-29,1.75,1.34,up
2022-05-30,1.73,1.53,up
2022-05-31,1.86,1.53,up
2022-06-01,1.86,1.53,up
2022-06-02,1.7,1.45,up
2022-06-03,1.64,1.44,up
2022-06-04,1.64,1.44,up
2022-06-05,1.64,1.44,up
2022-06-06,1.64,1.41,up
2022-06-07,1.47,1.41,up
2022-06-08,1.55,1.41,up
2022-06-09,1.79,1.34,up
2022-06-10,1.74,1.35,up
2022-06-11,1.74,1.47,up
2022-06-12,1.74,1.42,up
2022-06-13,1.73,1.39,up
2022-06-14,1.69,1.39,up
2022-06-15,1.66,1.39,up
2022-06-16,1.69,1.45,up
2022-06-17,1.73,1.47,up
2022-06-18,1.73,1.49,up
2022-06-19,1.73,1.5,up
2022-06-20,1.71,1.52,up
2022-06-21,1.71,1.52,up
2022-06-22,1.71,1.52,up
2022-06-23,1.75,1.51,up
2022-06-24,1.84,1.49,up
2022-06-25,1.84,1.5,up
2022-06-26,1.84,1.68,up
2022-06-27,1.82,1.75,up
2022-06-28,1.82,1.75,up
2022-06-29,1.8,1.75,up
2022-06-30,2.33,1.73,up
2022-07-01,1.72,1.86,down
2022-07-02,1.72,1.86,down
2022-07-03,1.72,1.7,up
2022-07-04,1.66,1.64,up
2022-07-05,1.68,1.64,up
2022-07-06,1.73,1.64,up
2022-07-07,1.74,1.64,up
2022-07-08,1.73,1.47,up
2022-07-09,1.73,1.55,up
2022-07-10,1.73,1.79,down
2022-07-11,1.82,1.74,up
2022-07-12,1.83,1.74,up
2022-07-13,2.04,1.74,up
2022-07-14,2.19,1.73,up
2022-07-15,2.17,1.69,up
2022-07-16,2.17,1.66,up
2022-07-17,2.17,1.69,up
2022-07-18,2.17,1.73,up
2022-07-19,2.19,1.73,up
2022-07-20,2.17,1.73,up
2022-07-21,2.2,1.71,up
2022-07-22,2.18,1.71,up
2022-07-23,2.18,1.71,up
2022-07-24,2.18,1.75,up
2022-07-25,2.18,1.84,up
2022-07-26,2.22,1.84,up
2022-07-27,2.11,1.84,up
2022-07-28,2.14,1.82,up
2022-07-29,2.34,1.82,up
2022-07-30,2.34,1.8,up
2022-07-31,2.34,2.33,up
2022-08-01,2.23,1.72,up
2022-08-02,2.19,1.72,up
2022-08-03,2.16,1.72,up
2022-08-04,2.22,1.66,up
2022-08-05,2.24,1.68,up
2022-08-06,2.24,1.73,up
2022-08-07,2.24,1.74,up
2022-08-08,2.22,1.73,up
2022-08-09,2.24,1.73,up
2022-08-10,2.21,1.73,up
2022-08-11,2.21,1.82,up
2022-08-12,2.24,1.83,up
2022-08-13,2.24,2.04,up
2022-08-14,2.24,2.19,up
2022-08-15,2.24,2.17,up
2022-08-16,2.17,2.17,same
2022-08-17,2.17,2.17,same
2022-08-18,2.2,2.17,up
2022-08-19,2.24,2.19,up
2022-08-20,2.24,2.17,up
2022-08-21,2.24,2.2,up
2022-08-22,2.21,2.18,up
2022-08-23,2.21,2.18,up
2022-08-24,2.28,2.18,up
2022-08-25,2.44,2.18,up
2022-08-26,2.42,2.22,up
2022-08-27,2.42,2.11,up
2022-08-28,2.42,2.14,up
2022-08-29,2.42,2.34,up
2022-08-30,2.42,2.34,up
2022-08-31,2.54,2.34,up
2022-09-01,2.5,2.23,up
2022-09-02,2.51,2.19,up
2022-09-03,2.51,2.16,up
2022-09-04,2.51,2.22,up
2022-09-05,2.43,2.24,up
2022-09-06,2.4,2.24,up
2022-09-07,2.49,2.24,up
2022-09-08,2.61,2.22,up
2022-09-09,2.61,2.24,up
2022-09-10,2.61,2.21,up
2022-09-11,2.61,2.21,up
2022-09-12,2.61,2.24,up
2022-09-13,2.52,2.24,up
2022-09-14,2.51,2.24,up
2022-09-15,2.5,2.24,up
2022-09-16,2.51,2.17,up
2022-09-17,2.51,2.17,up
2022-09-18,2.51,2.2,up
2022-09-19,2.5,2.24,up
2022-09-20,2.52,2.24,up
2022-09-21,2.55,2.24,up
2022-09-22,2.53,2.21,up
2022-09-23,2.54,2.21,up
2022-09-24,2.54,2.28,up
2022-09-25,2.54,2.44,up
2022-09-26,2.53,2.42,up
2022-09-27,2.52,2.42,up
2022-09-28,2.53,2.42,up
2022-09-29,2.54,2.42,up
2022-09-30,2.8,2.42,up
2022-10-01,2.8,2.54,up
2022-10-02,2.8,2.5,up
2022-10-03,2.8,2.51,up
2022-10-04,2.54,2.51,up
2022-10-05,2.51,2.51,same
2022-10-06,2.55,2.43,up
2022-10-07,2.68,2.4,up
2022-10-08,2.68,2.49,up
2022-10-09,2.68,2.61,up
2022-10-10,2.68,2.61,up
2022-10-11,2.78,2.61,up
2022-10-12,3.11,2.61,up
2022-10-13,3.12,2.61,up
2022-10-14,3.07,2.52,up
2022-10-15,3.07,2.51,up
2022-10-16,3.07,2.5,up
2022-10-17,3.05,2.51,up
2022-10-18,3.08,2.51,up
2022-10-19,3.07,2.51,up
2022-10-20,3.13,2.5,up
2022-10-21,3.1,2.52,up
2022-10-22,3.1,2.55,up
2022-10-23,3.1,2.53,up
2022-10-24,3.13,2.54,up
2022-10-25,3.14,2.54,up
2022-10-26,3.12,2.54,up
2022-10-27,3.07,2.53,up
2022-10-28,3.04,2.52,up
2022-10-29,3.04,2.53,up
2022-10-30,3.04,2.54,up
2022-10-31,3.19,2.8,up
2022-11-01,3.08,2.8,up
2022-11-02,3.03,2.8,up
2022-11-03,3.04,2.8,up
2022-11-04,2.99,2.54,up
2022-11-05,2.99,2.51,up
2022-11-06,2.99,2.55,up
2022-11-07,2.97,2.68,up
2022-11-08,2.99,2.68,up
2022-11-09,2.98,2.68,up
2022-11-10,3.09,2.68,up
2022-11-11,3.07,2.78,up
2022-11-12,3.07,3.11,down
2022-11-13,3.07,3.12,down
2022-11-14,3.07,3.07,same
2022-11-15,3.03,3.07,down
2022-11-16,3.03,3.07,down
2022-11-17,3.02,3.05,down
2022-11-18,3.02,3.08,down
2022-11-19,3.02,3.07,down
2022-11-20,3.02,3.13,down
2022-11-21,3.04,3.1,down
2022-11-22,3.07,3.1,down
2022-11-23,3.08,3.1,down
